filename,width,height,class,xmin,ymin,xmax,ymax
001993.jpg,1920,1080,car,405,196,439,223
001993.jpg,1920,1080,car,393,185,423,212
001993.jpg,1920,1080,truck,581,158,639,231
001993.jpg,1920,1080,truck,826,242,930,361
001993.jpg,1920,1080,car,767,303,871,407
001994.jpg,1920,1080,car,367,174,392,196
001994.jpg,1920,1080,car,384,178,412,202
001994.jpg,1920,1080,car,399,190,435,221
001994.jpg,1920,1080,car,589,197,621,227
001994.jpg,1920,1080,car,615,232,671,277
001994.jpg,1920,1080,car,748,259,814,309
001994.jpg,1920,1080,car,392,159,417,178
001994.jpg,1920,1080,car,383,383,477,452
001994.jpg,1920,1080,car,587,448,697,537
001994.jpg,1920,1080,car,839,372,937,442
001994.jpg,1920,1080,car,1151,471,1290,573
001994.jpg,1920,1080,car,782,785,1000,975
001994.jpg,1920,1080,truck,312,143,357,202
001995.jpg,1920,1080,truck,381,308,559,578
001995.jpg,1920,1080,bus,332,168,386,231
001995.jpg,1920,1080,car,817,294,888,345
001995.jpg,1920,1080,car,693,280,766,338
001996.jpg,1920,1080,car,1429,790,1674,985
001996.jpg,1920,1080,car,438,230,484,262
001996.jpg,1920,1080,car,432,219,475,253
001996.jpg,1920,1080,car,409,195,445,222
001996.jpg,1920,1080,truck,339,163,422,287
001996.jpg,1920,1080,truck,864,241,1005,395
001996.jpg,1920,1080,truck,1679,570,1920,1005
001997.jpg,1920,1080,car,570,428,677,513
001997.jpg,1920,1080,car,889,401,1008,497
001997.jpg,1920,1080,car,1325,526,1487,658
001997.jpg,1920,1080,car,592,203,629,232
001997.jpg,1920,1080,truck,483,145,536,195
001997.jpg,1920,1080,truck,338,131,377,169
001998.jpg,1920,1080,car,1534,828,1802,1028
001998.jpg,1920,1080,car,820,827,1049,1030
001998.jpg,1920,1080,car,968,356,1061,431
001998.jpg,1920,1080,car,844,366,941,448
001998.jpg,1920,1080,car,524,193,561,226
001998.jpg,1920,1080,car,514,184,550,217
001998.jpg,1920,1080,car,326,183,359,208
001998.jpg,1920,1080,car,357,251,409,293
001998.jpg,1920,1080,car,418,210,461,245
001998.jpg,1920,1080,car,445,244,495,287
001998.jpg,1920,1080,car,462,265,520,309
001998.jpg,1920,1080,car,433,293,496,344
001998.jpg,1920,1080,bus,365,306,500,473
001999.jpg,1920,1080,bus,497,728,932,1080
001999.jpg,1920,1080,truck,749,198,864,329
001999.jpg,1920,1080,car,349,193,381,219
001999.jpg,1920,1080,car,354,212,396,244
001999.jpg,1920,1080,car,619,240,673,282
001999.jpg,1920,1080,car,592,199,629,230
001999.jpg,1920,1080,car,550,187,579,212
002000.jpg,1920,1080,car,534,682,729,868
002000.jpg,1920,1080,car,565,397,695,544
002000.jpg,1920,1080,car,757,314,851,392
002000.jpg,1920,1080,car,458,243,514,301
002000.jpg,1920,1080,car,415,204,455,239
002000.jpg,1920,1080,car,394,194,422,221
002000.jpg,1920,1080,truck,632,169,706,255
002000.jpg,1920,1080,truck,353,215,422,302
002000.jpg,1920,1080,truck,335,165,399,255
002001.jpg,1920,1080,truck,377,465,499,621
002001.jpg,1920,1080,truck,322,213,421,347
002001.jpg,1920,1080,truck,449,136,500,191
002001.jpg,1920,1080,truck,387,137,437,181
002001.jpg,1920,1080,truck,585,159,637,230
002001.jpg,1920,1080,chemical_vehicle,631,172,703,260
002001.jpg,1920,1080,chemical_sign,668,185,694,204
002001.jpg,1920,1080,car,439,236,493,281
002001.jpg,1920,1080,car,490,282,554,332
002001.jpg,1920,1080,car,661,280,727,324
002001.jpg,1920,1080,car,730,262,795,306
002001.jpg,1920,1080,car,731,308,798,365
002001.jpg,1920,1080,car,1089,545,1271,678
002001.jpg,1920,1080,car,1559,690,1764,827
002002.jpg,1920,1080,car,413,481,530,597
002002.jpg,1920,1080,car,576,418,694,518
002002.jpg,1920,1080,car,868,385,962,458
002002.jpg,1920,1080,car,385,247,435,289
002002.jpg,1920,1080,car,434,227,475,259
002002.jpg,1920,1080,car,404,200,446,231
002002.jpg,1920,1080,car,549,185,591,213
002002.jpg,1920,1080,car,581,224,623,255
002002.jpg,1920,1080,car,473,172,502,200
002003.jpg,1920,1080,car,555,406,659,515
002003.jpg,1920,1080,car,1476,565,1711,786
002003.jpg,1920,1080,car,844,872,1093,1078
002003.jpg,1920,1080,car,340,176,376,204
002003.jpg,1920,1080,car,484,183,523,210
002003.jpg,1920,1080,truck,284,151,344,200
002004.jpg,1920,1080,truck,1396,439,1817,815
002004.jpg,1920,1080,truck,357,223,452,358
002004.jpg,1920,1080,car,630,487,743,581
002004.jpg,1920,1080,car,685,269,752,315
002004.jpg,1920,1080,car,499,296,566,350
002004.jpg,1920,1080,car,452,253,512,301
002004.jpg,1920,1080,car,630,209,676,250
002004.jpg,1920,1080,car,534,181,568,212
002004.jpg,1920,1080,car,511,172,540,195
002004.jpg,1920,1080,car,480,174,512,205
002004.jpg,1920,1080,car,328,190,362,217
002004.jpg,1920,1080,car,345,206,380,240
002004.jpg,1920,1080,car,362,173,386,200
002004.jpg,1920,1080,car,389,191,422,217
002004.jpg,1920,1080,car,414,200,443,226
002004.jpg,1920,1080,car,421,204,455,235
002004.jpg,1920,1080,car,435,218,470,253
002005.jpg,1920,1080,car,562,400,659,473
002005.jpg,1920,1080,car,535,350,614,417
002005.jpg,1920,1080,car,486,299,564,362
002005.jpg,1920,1080,car,455,239,509,286
002005.jpg,1920,1080,car,432,226,476,263
002005.jpg,1920,1080,car,411,195,446,230
002005.jpg,1920,1080,truck,367,309,505,506
002005.jpg,1920,1080,truck,345,213,435,337
002005.jpg,1920,1080,truck,368,131,423,178
002005.jpg,1920,1080,bus,258,132,341,200
002005.jpg,1920,1080,chemical_vehicle,1537,495,1920,953
002006.jpg,1920,1080,car,1555,891,1858,1076
002006.jpg,1920,1080,car,1498,673,1718,824
002006.jpg,1920,1080,car,1122,494,1262,571
002006.jpg,1920,1080,car,918,430,1041,522
002006.jpg,1920,1080,car,725,623,889,790
002006.jpg,1920,1080,car,794,355,884,423
002006.jpg,1920,1080,car,750,314,834,368
002006.jpg,1920,1080,car,667,265,744,322
002006.jpg,1920,1080,car,594,227,652,268
002006.jpg,1920,1080,truck,875,268,980,383
002006.jpg,1920,1080,truck,602,163,667,242
002006.jpg,1920,1080,truck,337,189,420,292
002006.jpg,1920,1080,truck,362,310,523,540
002006.jpg,1920,1080,truck,437,651,857,1080
002006.jpg,1920,1080,chemical_vehicle,462,136,516,196
002007.jpg,1920,1080,truck,1326,447,1571,696
002007.jpg,1920,1080,car,713,299,794,355
002007.jpg,1920,1080,car,428,212,472,246
002007.jpg,1920,1080,car,349,197,390,226
002007.jpg,1920,1080,car,308,163,349,185
002007.jpg,1920,1080,car,520,178,553,203
002007.jpg,1920,1080,car,540,200,581,231
002007.jpg,1920,1080,car,370,156,399,181
002008.jpg,1920,1080,car,1044,508,1187,617
002008.jpg,1920,1080,car,635,504,759,623
002008.jpg,1920,1080,car,416,567,550,680
002008.jpg,1920,1080,car,566,428,678,526
002008.jpg,1920,1080,car,385,401,502,515
002008.jpg,1920,1080,car,534,340,625,410
002008.jpg,1920,1080,car,476,285,546,339
002008.jpg,1920,1080,car,371,282,440,356
002008.jpg,1920,1080,car,436,232,490,281
002008.jpg,1920,1080,car,312,177,345,204
002008.jpg,1920,1080,car,335,167,361,187
002008.jpg,1920,1080,truck,352,149,398,196
002008.jpg,1920,1080,chemical_vehicle,639,168,721,264
002009.jpg,1920,1080,car,703,586,859,745
002009.jpg,1920,1080,car,828,297,907,363
002009.jpg,1920,1080,car,508,337,590,406
002009.jpg,1920,1080,car,467,264,525,313
002009.jpg,1920,1080,car,617,241,668,285
002009.jpg,1920,1080,car,558,189,594,219
002009.jpg,1920,1080,truck,368,369,499,544
002009.jpg,1920,1080,truck,353,244,452,381
002010.jpg,1920,1080,car,885,417,1002,505
002010.jpg,1920,1080,car,787,281,853,331
002010.jpg,1920,1080,car,704,297,777,355
002010.jpg,1920,1080,car,608,208,658,241
002010.jpg,1920,1080,car,499,173,541,196
002010.jpg,1920,1080,car,514,190,557,227
002010.jpg,1920,1080,truck,335,241,457,404
002010.jpg,1920,1080,truck,345,171,404,256
002010.jpg,1920,1080,car,449,241,512,289
002011.jpg,1920,1080,car,726,244,784,297
002011.jpg,1920,1080,car,386,241,449,312
002011.jpg,1920,1080,car,537,183,566,210
002011.jpg,1920,1080,car,534,200,571,233
002011.jpg,1920,1080,truck,328,167,396,265
002012.jpg,1920,1080,car,641,589,789,712
002012.jpg,1920,1080,car,477,913,716,1080
002012.jpg,1920,1080,car,930,415,1048,527
002012.jpg,1920,1080,car,616,214,668,253
002012.jpg,1920,1080,car,564,191,605,219
002012.jpg,1920,1080,car,366,169,391,194
002012.jpg,1920,1080,truck,320,150,375,213
002012.jpg,1920,1080,truck,348,217,446,359
002012.jpg,1920,1080,truck,514,145,566,200
002013.jpg,1920,1080,car,1482,799,1737,999
002013.jpg,1920,1080,car,758,642,941,819
002013.jpg,1920,1080,car,631,472,744,564
002013.jpg,1920,1080,car,490,292,550,340
002013.jpg,1920,1080,car,467,277,522,318
002013.jpg,1920,1080,car,463,251,521,295
002013.jpg,1920,1080,car,445,227,495,269
002013.jpg,1920,1080,car,403,195,449,228
002013.jpg,1920,1080,car,307,173,349,197
002013.jpg,1920,1080,truck,332,186,411,295
002013.jpg,1920,1080,truck,361,323,523,559
002013.jpg,1920,1080,truck,394,522,675,963
002013.jpg,1920,1080,truck,559,155,622,227
002014.jpg,1920,1080,truck,362,330,511,517
002014.jpg,1920,1080,car,811,739,1043,963
002015.jpg,1920,1080,car,436,536,571,651
002015.jpg,1920,1080,car,622,240,676,280
002015.jpg,1920,1080,car,531,205,584,241
002015.jpg,1920,1080,car,493,181,536,209
002015.jpg,1920,1080,car,349,164,380,194
002015.jpg,1920,1080,car,1017,324,1175,489
002015.jpg,1920,1080,chemical_vehicle,586,165,652,230
002015.jpg,1920,1080,truck,278,131,348,204
002016.jpg,1920,1080,car,876,782,1105,1055
002016.jpg,1920,1080,car,1470,790,1716,971
002016.jpg,1920,1080,car,1099,533,1262,656
002016.jpg,1920,1080,car,834,355,926,437
002016.jpg,1920,1080,car,687,544,832,676
002016.jpg,1920,1080,car,598,458,720,562
002016.jpg,1920,1080,car,414,395,507,473
002016.jpg,1920,1080,car,513,314,595,390
002016.jpg,1920,1080,car,470,265,539,317
002016.jpg,1920,1080,car,354,265,417,327
002016.jpg,1920,1080,car,636,241,703,291
002016.jpg,1920,1080,car,336,167,376,192
002016.jpg,1920,1080,truck,1113,360,1308,555
002016.jpg,1920,1080,truck,389,477,627,768
002016.jpg,1920,1080,truck,434,742,883,1080
002016.jpg,1920,1080,truck,544,147,611,215
002017.jpg,1920,1080,truck,393,460,640,840
002017.jpg,1920,1080,truck,526,149,580,205
002017.jpg,1920,1080,car,1664,919,1920,1078
002017.jpg,1920,1080,car,935,364,1028,435
002017.jpg,1920,1080,car,717,291,795,353
002017.jpg,1920,1080,car,658,224,708,267
002017.jpg,1920,1080,car,608,235,653,272
002017.jpg,1920,1080,car,430,221,487,256
002017.jpg,1920,1080,car,504,171,536,199
002018.jpg,1920,1080,car,337,194,377,233
002018.jpg,1920,1080,car,461,256,521,312
002018.jpg,1920,1080,car,407,201,445,233
002018.jpg,1920,1080,car,962,364,1054,441
002018.jpg,1920,1080,car,885,408,993,509
002018.jpg,1920,1080,car,675,214,735,272
002018.jpg,1920,1080,car,539,181,578,210
002019.jpg,1920,1080,car,384,287,445,349
002019.jpg,1920,1080,car,462,256,521,310
002019.jpg,1920,1080,car,420,215,466,254
002019.jpg,1920,1080,car,509,176,545,208
002019.jpg,1920,1080,car,540,204,599,240
002020.jpg,1920,1080,car,362,286,420,353
002020.jpg,1920,1080,car,607,413,709,509
002020.jpg,1920,1080,car,478,294,552,353
002020.jpg,1920,1080,car,787,318,878,406
002020.jpg,1920,1080,car,941,354,1041,418
002020.jpg,1920,1080,car,645,226,691,258
002020.jpg,1920,1080,car,590,236,650,276
002020.jpg,1920,1080,truck,696,163,812,308
002021.jpg,1920,1080,car,422,622,566,791
002021.jpg,1920,1080,car,467,265,531,324
002021.jpg,1920,1080,car,682,241,745,282
002021.jpg,1920,1080,car,381,182,421,209
002022.jpg,1920,1080,car,371,254,428,313
002022.jpg,1920,1080,car,384,180,417,212
002022.jpg,1920,1080,car,577,199,630,230
002023.jpg,1920,1080,car,1126,496,1268,622
002023.jpg,1920,1080,car,763,318,845,380
002023.jpg,1920,1080,car,646,254,699,290
002023.jpg,1920,1080,car,644,228,696,264
002023.jpg,1920,1080,car,546,189,600,218
002023.jpg,1920,1080,car,461,267,523,317
002023.jpg,1920,1080,car,459,240,500,278
002023.jpg,1920,1080,car,339,189,382,218
002023.jpg,1920,1080,car,1732,1013,1920,1074
002024.jpg,1920,1080,car,741,303,831,372
002024.jpg,1920,1080,car,1384,721,1598,887
002024.jpg,1920,1080,car,432,230,477,269
002024.jpg,1920,1080,car,345,227,384,259
002024.jpg,1920,1080,truck,720,189,816,312
002025.jpg,1920,1080,car,584,441,686,544
002025.jpg,1920,1080,car,626,249,675,291
002025.jpg,1920,1080,car,575,218,623,256
002025.jpg,1920,1080,car,527,195,582,242
002025.jpg,1920,1080,truck,637,183,702,255
002026.jpg,1920,1080,truck,358,273,487,453
002026.jpg,1920,1080,truck,346,209,437,327
002026.jpg,1920,1080,car,487,300,558,354
002026.jpg,1920,1080,car,486,268,549,315
002026.jpg,1920,1080,car,441,237,484,277
002026.jpg,1920,1080,car,389,186,421,214
002026.jpg,1920,1080,car,363,173,389,201
002026.jpg,1920,1080,car,480,169,521,200
002026.jpg,1920,1080,car,572,219,622,262
002026.jpg,1920,1080,car,716,242,782,299
002026.jpg,1920,1080,car,1161,458,1311,568
002027.jpg,1920,1080,car,366,300,430,355
002027.jpg,1920,1080,car,470,264,527,319
002027.jpg,1920,1080,car,1009,395,1116,477
002027.jpg,1920,1080,car,385,185,414,212
002027.jpg,1920,1080,car,330,182,358,208
002027.jpg,1920,1080,car,343,169,375,190
002028.jpg,1920,1080,car,986,378,1087,462
002028.jpg,1920,1080,car,873,397,976,485
002028.jpg,1920,1080,car,602,409,686,512
002028.jpg,1920,1080,car,498,315,570,372
002028.jpg,1920,1080,car,468,290,532,342
002028.jpg,1920,1080,car,475,264,531,305
002028.jpg,1920,1080,car,445,245,494,295
002028.jpg,1920,1080,car,364,240,408,277
002028.jpg,1920,1080,car,348,213,387,260
002028.jpg,1920,1080,car,412,206,448,233
002028.jpg,1920,1080,car,402,189,436,217
002028.jpg,1920,1080,car,386,187,420,214
002028.jpg,1920,1080,car,336,182,367,206
002028.jpg,1920,1080,car,496,173,537,204
002028.jpg,1920,1080,car,543,186,581,215
002028.jpg,1920,1080,bus,355,277,440,383
002029.jpg,1920,1080,truck,1020,295,1195,510
002029.jpg,1920,1080,truck,634,174,698,254
002029.jpg,1920,1080,car,420,492,531,574
002029.jpg,1920,1080,car,580,424,685,510
002029.jpg,1920,1080,car,1394,741,1621,910
002029.jpg,1920,1080,car,389,187,420,213
002029.jpg,1920,1080,car,377,174,405,203
002029.jpg,1920,1080,car,294,171,335,201
002030.jpg,1920,1080,car,1141,556,1296,682
002030.jpg,1920,1080,car,872,380,971,469
002030.jpg,1920,1080,car,980,372,1072,435
002030.jpg,1920,1080,car,858,309,943,363
002030.jpg,1920,1080,car,626,242,686,296
002030.jpg,1920,1080,car,540,187,577,213
002030.jpg,1920,1080,car,309,172,344,196
002030.jpg,1920,1080,car,458,254,508,292
002030.jpg,1920,1080,car,435,233,481,269
002030.jpg,1920,1080,car,439,219,481,250
002030.jpg,1920,1080,car,412,208,448,246
002030.jpg,1920,1080,car,346,232,396,268
002030.jpg,1920,1080,truck,359,273,458,400
002030.jpg,1920,1080,truck,353,254,416,322
002030.jpg,1920,1080,truck,440,140,493,191
002031.jpg,1920,1080,truck,1391,445,1704,764
002031.jpg,1920,1080,truck,349,144,389,196
002031.jpg,1920,1080,bus,340,176,411,255
002031.jpg,1920,1080,car,646,564,784,691
002031.jpg,1920,1080,car,1076,550,1231,662
002031.jpg,1920,1080,car,817,346,898,408
002031.jpg,1920,1080,car,852,305,925,363
002031.jpg,1920,1080,car,682,271,741,321
002031.jpg,1920,1080,car,486,172,522,203
002031.jpg,1920,1080,car,396,183,428,212
002032.jpg,1920,1080,car,761,671,939,853
002032.jpg,1920,1080,car,716,300,787,346
002032.jpg,1920,1080,truck,352,251,473,413
002032.jpg,1920,1080,truck,381,492,603,762
002032.jpg,1920,1080,truck,1098,389,1222,536
002032.jpg,1920,1080,truck,518,153,570,214
002032.jpg,1920,1080,car,952,1004,1160,1080
002033.jpg,1920,1080,truck,366,286,496,464
002033.jpg,1920,1080,truck,778,223,876,327
002033.jpg,1920,1080,truck,616,163,686,241
002033.jpg,1920,1080,bus,622,203,695,287
002033.jpg,1920,1080,car,659,254,720,310
002033.jpg,1920,1080,car,775,331,853,403
002033.jpg,1920,1080,car,552,356,631,417
002033.jpg,1920,1080,car,459,249,508,296
002033.jpg,1920,1080,car,390,185,416,217
002033.jpg,1920,1080,car,355,171,393,199
002033.jpg,1920,1080,car,499,171,536,201
002034.jpg,1920,1080,truck,396,422,626,812
002034.jpg,1920,1080,truck,327,172,376,230
002034.jpg,1920,1080,bus,348,191,409,283
002034.jpg,1920,1080,car,550,351,620,415
002034.jpg,1920,1080,car,805,342,885,410
002034.jpg,1920,1080,car,477,300,544,360
002034.jpg,1920,1080,car,462,272,514,315
002034.jpg,1920,1080,car,443,254,499,291
002034.jpg,1920,1080,car,404,196,449,230
002034.jpg,1920,1080,car,531,194,580,242
002034.jpg,1920,1080,car,498,174,537,199
002035.jpg,1920,1080,car,387,392,487,485
002035.jpg,1920,1080,car,549,381,658,495
002035.jpg,1920,1080,car,789,283,863,335
002035.jpg,1920,1080,car,630,240,678,285
002035.jpg,1920,1080,car,654,206,691,253
002035.jpg,1920,1080,car,528,177,572,206
002035.jpg,1920,1080,car,423,199,461,235
002035.jpg,1920,1080,car,400,190,441,222
002035.jpg,1920,1080,chemical_vehicle,332,159,384,230
002035.jpg,1920,1080,truck,399,553,653,924
002036.jpg,1920,1080,car,504,637,664,803
002036.jpg,1920,1080,car,895,427,993,517
002036.jpg,1920,1080,car,734,280,818,373
002036.jpg,1920,1080,car,430,212,466,249
002036.jpg,1920,1080,car,391,191,425,222
002036.jpg,1920,1080,truck,918,278,1062,428
002036.jpg,1920,1080,bus,325,156,375,215
002037.jpg,1920,1080,truck,353,242,443,359
002037.jpg,1920,1080,car,531,359,628,441
002037.jpg,1920,1080,car,1144,587,1299,706
002037.jpg,1920,1080,car,1616,928,1888,1080
002037.jpg,1920,1080,car,414,214,461,251
002037.jpg,1920,1080,car,332,183,359,208
002037.jpg,1920,1080,car,391,183,418,212
002037.jpg,1920,1080,car,377,176,408,200
002037.jpg,1920,1080,car,312,167,341,199
002038.jpg,1920,1080,car,1384,721,1604,881
002038.jpg,1920,1080,car,1094,473,1225,573
002038.jpg,1920,1080,car,858,391,957,476
002038.jpg,1920,1080,car,585,458,694,547
002038.jpg,1920,1080,car,462,290,526,345
002038.jpg,1920,1080,car,398,183,435,217
002038.jpg,1920,1080,truck,323,155,378,215
002038.jpg,1920,1080,truck,761,210,872,336
002039.jpg,1920,1080,truck,389,409,609,782
002039.jpg,1920,1080,truck,655,428,939,795
002039.jpg,1920,1080,truck,1004,300,1194,490
002039.jpg,1920,1080,truck,584,163,652,230
002039.jpg,1920,1080,truck,505,151,561,213
002039.jpg,1920,1080,car,602,449,703,546
002039.jpg,1920,1080,car,546,396,632,469
002039.jpg,1920,1080,car,880,399,977,490
002039.jpg,1920,1080,car,778,300,862,362
002039.jpg,1920,1080,car,666,268,737,326
002039.jpg,1920,1080,car,581,223,641,264
002040.jpg,1920,1080,car,604,459,726,565
002040.jpg,1920,1080,car,930,439,1049,531
002040.jpg,1920,1080,car,867,323,963,389
002040.jpg,1920,1080,car,584,222,639,265
002040.jpg,1920,1080,car,405,199,443,226
002040.jpg,1920,1080,car,518,192,573,231
002040.jpg,1920,1080,truck,327,151,382,213
002041.jpg,1920,1080,car,1536,671,1736,818
002041.jpg,1920,1080,car,1344,676,1543,854
002041.jpg,1920,1080,car,837,333,937,447
002041.jpg,1920,1080,car,678,273,754,321
002041.jpg,1920,1080,car,350,422,457,569
002041.jpg,1920,1080,car,371,276,434,341
002041.jpg,1920,1080,truck,339,173,393,242
002041.jpg,1920,1080,truck,685,205,762,281
002041.jpg,1920,1080,car,318,174,350,200
002042.jpg,1920,1080,car,1566,696,1773,846
002042.jpg,1920,1080,car,895,414,1009,496
002042.jpg,1920,1080,car,445,263,505,309
002042.jpg,1920,1080,car,318,176,343,197
002042.jpg,1920,1080,car,331,165,361,192
002042.jpg,1920,1080,car,487,182,527,212
002042.jpg,1920,1080,truck,520,162,590,210
002043.jpg,1920,1080,car,1343,713,1561,863
002043.jpg,1920,1080,car,358,191,390,232
002043.jpg,1920,1080,car,339,168,385,192
002043.jpg,1920,1080,car,540,190,586,221
002043.jpg,1920,1080,truck,668,180,752,267
002043.jpg,1920,1080,truck,1008,304,1223,510
002043.jpg,1920,1080,truck,376,459,636,835
002044.jpg,1920,1080,truck,662,172,746,276
002044.jpg,1920,1080,car,364,239,413,283
002044.jpg,1920,1080,car,463,558,594,669
002044.jpg,1920,1080,car,508,301,573,368
002044.jpg,1920,1080,car,455,264,534,323
002044.jpg,1920,1080,car,425,230,473,267
002044.jpg,1920,1080,car,528,191,573,227
002044.jpg,1920,1080,car,575,215,623,254
002044.jpg,1920,1080,car,1591,904,1884,1080
002045.jpg,1920,1080,car,446,262,507,309
002045.jpg,1920,1080,car,1117,542,1285,695
002045.jpg,1920,1080,car,663,263,736,326
002045.jpg,1920,1080,car,595,228,645,273
002045.jpg,1920,1080,car,603,197,644,235
002045.jpg,1920,1080,car,513,192,557,221
002045.jpg,1920,1080,car,362,171,394,199
002045.jpg,1920,1080,truck,711,187,805,294
002045.jpg,1920,1080,truck,316,139,367,208
002046.jpg,1920,1080,truck,967,276,1167,482
002046.jpg,1920,1080,truck,331,174,390,247
002046.jpg,1920,1080,truck,308,142,353,208
002046.jpg,1920,1080,car,808,358,912,435
002046.jpg,1920,1080,car,708,278,781,327
002046.jpg,1920,1080,car,645,224,696,262
002046.jpg,1920,1080,car,628,212,662,237
002046.jpg,1920,1080,car,575,192,614,221
002046.jpg,1920,1080,car,399,191,432,218
002046.jpg,1920,1080,truck,450,149,505,192
002047.jpg,1920,1080,car,1432,645,1662,837
002047.jpg,1920,1080,car,1059,531,1200,646
002047.jpg,1920,1080,car,822,359,926,445
002047.jpg,1920,1080,car,590,423,693,514
002047.jpg,1920,1080,car,640,251,699,295
